ADVNUM,CERTIFICATE NUMBER,PARCEL,FACE AMOUNT,WINNINGBID,BIDDER ID,PRIMARY NAME ON ACCOUNT
000172,0000114,0019110027,1706.87,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000173,0000115,0019110051,998.74,00.25,0161894,PTL PARTNERS 2 LP
000174,0000116,0019140031,1485.44,00.25,0078025,"BLUE SPRINGS, INC"
000175,0000117,0019140050,1044.41,00.25,0161892,"SUNSHINE STATE CERTIFICATES V, LLLP"
000176,0000118,0019150030,2793.56,00.25,0008293,"ELEVENTH TALENT, LLC"
000178,0000119,0020011041,1114.63,00.25,0161862,HHL TAX LLC
000179,0000120,0020011047,1896.73,00.25,0161859,GARBER TAX MANAGEMENT LLC - 1
000180,0000121,0020011072,1443.7,00.25,0161111,DELANCY INVESTMENTS LLC
000181,0000122,0020011099,1800.98,00.25,0161862,HHL TAX LLC
000183,0000123,0020011216,1699.99,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000184,0000124,0020030001,3499.72,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000185,0000125,0020030008,28241.68,00.25,0161037,"BROADRIVER TRF I, L.P."
000187,0000126,0020130002,3598.84,00.25,0161892,"SUNSHINE STATE CERTIFICATES V, LLLP"
000188,0000127,0020130005,3241.36,00.25,0078211,"TLGFY, LLC"
000191,0000128,0020150004,6204.54,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000192,0000129,0021010015,1485,00.25,0161966,EBURY FUND 1FL LLC
000193,0000130,0021040007,3331.37,00.25,0161894,PTL PARTNERS 2 LP
000194,0000131,0021080011,2388.26,00.25,0161892,"SUNSHINE STATE CERTIFICATES V, LLLP"
000195,0000132,0021080033,1314.39,00.25,0008321,ATCF II FLORIDA-A LLC
000197,0000133,0021090023,1060.03,00.25,0078211,"TLGFY, LLC"
000198,0000134,0021090033,1110.62,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000199,0000135,0021100001,1161.95,00.25,0161858,HMF FL E LLC
000200,0000136,0021110002,2766.42,00.25,0160636,"MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC"
000201,0000137,0021120001,1081.28,00.25,0091372,"TWO CENTS INVESTMENTS, LLC"
000202,0000138,0021130005,2529.79,00.25,0161858,HMF FL E LLC
000204,0000139,0021150001,1562.96,00.25,0161966,EBURY FUND 1FL LLC
000205,0000140,0021150006,858.08,00.25,0161037,"BROADRIVER TRF I, L.P."
000206,0000141,0021150025,1192.71,03.00,0161037,"BROADRIVER TRF I, L.P."
000208,0000142,0022020008,3374.61,00.25,0091372,"TWO CENTS INVESTMENTS, LLC"
000209,0000143,0022030007,1787.48,00.25,0161966,EBURY FUND 1FL LLC
000211,0000144,0022060003,1502.85,00.25,0161037,"BROADRIVER TRF I, L.P."
000213,0000145,0022160006,4674.12,00.25,0160636,"MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC"
000214,0000146,0023110004,5050.56,00.25,0160390,"JUNO TAX, LLC"
000215,0000147,0023131007,2376.35,00.25,0160636,"MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC"
000216,0000148,0023131008,2376.35,00.25,0161858,HMF FL E LLC
000217,0000149,0024150001,2772.02,00.25,0161894,PTL PARTNERS 2 LP
000218,0000150,0024160003,18396.54,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000219,0000151,0025030013,1440.16,00.25,0161087,JAYFIRE VENTURES LLC
000220,0000152,0025060004,1677.61,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000221,0000153,0025060008,1622.23,09.50,0078211,"TLGFY, LLC"
000222,0000154,0025060057,1698.38,13.75,0006274,LUCA 2  LLC
000224,0000155,0025070004,1440.49,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000225,0000156,0025070010,1589.78,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000226,0000157,0025070126,1836.28,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000227,0000158,0025080005,2020.16,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000229,0000159,0025080068,2052.92,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000232,0000160,0025100002,1981.57,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000233,0000161,0025100006,1870.43,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000234,0000162,0025100044,1759.15,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000235,0000163,0025100074,1647.12,09.50,0161577,LEROY GORSUCH
000236,0000164,0025100104,1408.3,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000237,0000165,0025110009,1427.56,00.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000238,0000166,0025110022,1397.3,00.25,0161126,UTR LLC
000239,0000167,0025110034,1649.49,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000240,0000168,0025110047,1866.63,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000241,0000169,0025110051,1339.41,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000242,0000170,0025110074,1719.08,18.00,0007397,MATHON INVESTMENTS
000243,0000171,0025110093,1810.96,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000244,0000172,0025110127,2042.58,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000245,0000173,0025121020,1126.22,00.25,0161894,PTL PARTNERS 2 LP
000246,0000174,0025121021,1142.65,00.25,0161862,HHL TAX LLC
000247,0000175,0025121025,1126.22,00.25,0161143,"PFS FINANCIAL 1, LLC"
000248,0000176,0025121045,559.67,00.25,0161859,GARBER TAX MANAGEMENT LLC - 1
000249,0000177,0025122016,1242.71,00.25,0077993,AJW INVESTMENTS LLC
000250,0000178,0025123017,1219.38,00.25,0008321,ATCF II FLORIDA-A LLC
000251,0000179,0025123025,1134.17,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000252,0000180,0025130001,278.78,18.00,0006855,GOLDEN DOME INVESTMENTS LLC
000253,0000181,0025140005,1297.13,02.00,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000254,0000182,0025140053,1937.34,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000255,0000183,0025150008,325.19,00.25,0161968,GIBWALTER SOVEREIGN GROWTH TRUST
000256,0000184,0025150083,1670.13,00.25,0078211,"TLGFY, LLC"
000257,0000185,0025150119,1828.77,00.25,0078211,"TLGFY, LLC"
000258,0000186,0025150135,1811.15,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000259,0000187,0025150138,1727.91,00.25,0078211,"TLGFY, LLC"
000260,0000188,0025160017,1880.83,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000261,0000189,0025160018,1920.75,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000262,0000190,0026040016,1581.22,00.25,0161143,"PFS FINANCIAL 1, LLC"
000264,0000191,0026040056,684.71,00.25,0078819,APEX FUND SERVICES CF APOLLO T
000265,0000192,0026040084,585.57,06.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000266,0,0026050023,70.55,18.00,0000001,STRUCK TO COUNTY
000268,0,0026050033,55.63,18.00,0000001,STRUCK TO COUNTY
000269,0000195,0026050079,1562.78,00.25,0077985,"MERCURY FUNDING, LLC"
000272,0000196,0026060017,2933.6,00.25,0008321,ATCF II FLORIDA-A LLC
000273,0000197,0026070026,4484.56,00.25,0161143,"PFS FINANCIAL 1, LLC"
000274,0000198,0026090004,10886.13,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000275,0000199,0026090007,5882.81,00.25,0161019,"FNA FLORIDA, LLC"
000276,0000200,0026090011,1045.2,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000277,0000201,0026100015,1458.02,03.00,0161019,"FNA FLORIDA, LLC"
000278,0000202,0026100016,12002.28,00.25,0161143,"PFS FINANCIAL 1, LLC"
000279,0000203,0026120017,419.35,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000280,0000204,0026120054,213.51,09.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000281,0000205,0026120055,3016.06,00.25,0078025,"BLUE SPRINGS, INC"
000282,0000206,0026120056,261.88,09.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000284,0000207,0026120090,213.51,09.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000285,0000208,0026130005,871.8,00.25,0161862,HHL TAX LLC
000286,0000209,0026130050,1138.01,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000287,0000210,0026130053,747.34,00.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000288,0000211,0026130065,774.71,00.25,0160636,"MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC"
000290,0000212,0026130104,529.13,09.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000291,0000213,0026130105,672.68,00.25,0161966,EBURY FUND 1FL LLC
000292,0000214,0026130113,418.63,00.25,0078819,APEX FUND SERVICES CF APOLLO T
000293,0000215,0026130121,764.67,00.25,0161143,"PFS FINANCIAL 1, LLC"
000294,0000216,0026130126,503.38,00.25,0161143,"PFS FINANCIAL 1, LLC"
000295,0000217,0026130144,171.16,18.00,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000296,0000218,0026160001,14162.61,00.25,0161892,"SUNSHINE STATE CERTIFICATES V, LLLP"
000297,0000219,0026160009,16939.37,00.25,0161858,HMF FL E LLC
000298,0000220,0027012036,1331.53,00.25,0161862,HHL TAX LLC
000299,0000221,0027022014,1114.34,00.25,0161966,EBURY FUND 1FL LLC
000301,0000222,0027040006,26639.68,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000302,0000223,0027050014,2390.65,00.25,0161143,"PFS FINANCIAL 1, LLC"
000304,0000224,0027060054,1528.1,00.25,0161894,PTL PARTNERS 2 LP
000305,0000225,0027060055,875.81,00.25,0161019,"FNA FLORIDA, LLC"
000307,0000226,0027120014,313.82,09.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000308,0000227,0027130006,3600.25,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000309,0000228,0027130008,999.81,13.75,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000310,0000229,0027130012,3111.65,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000311,0000230,0027130013,158.26,09.50,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000312,0000231,0027130015,860.37,00.25,0005417,GUAN WEI
000313,0000232,0027150007,1924.55,00.25,0013586,MARBURY THOMAS C
000314,0000233,0027150026,1575.25,00.25,0161126,UTR LLC
000315,0000234,0028011005,1175.22,00.25,0078211,"TLGFY, LLC"
000316,0000235,0028011014,1155.91,00.25,0160636,"MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC"
000317,0000236,0028030022,1078.79,00.25,0160636,"MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC"
000318,0000237,0028030025,834.4,00.25,0078819,APEX FUND SERVICES CF APOLLO T
000319,0000238,0028030033,259.05,10.00,0161926,"COMIAN XIV TAX LIEN FUND, LLC"
000320,0000239,0028030034,260.53,10.00,0161926,"COMIAN XIV TAX LIEN FUND, LLC"
000321,0000240,0028040016,489.85,00.25,0077989,CARL ZELAMBO
000322,0,0028040017,123.98,18.00,0000001,STRUCK TO COUNTY
000323,0,0028040021,147.73,18.00,0000001,STRUCK TO COUNTY
000324,0,0028040022,123.98,18.00,0000001,STRUCK TO COUNTY
000325,0000244,0028040025,123.98,18.00,0160226,ANTHONY KENON
000326,0000245,0028050007,182.99,17.75,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000327,0000246,0028050009,182.99,09.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000328,0000247,0028050012,852.87,00.25,0005417,GUAN WEI
000329,0000248,0028050017,971.96,00.25,0161143,"PFS FINANCIAL 1, LLC"
000330,0000249,0028050019,134.36,16.75,0160226,ANTHONY KENON
000332,0000250,0028050022,1308.38,00.25,0161143,"PFS FINANCIAL 1, LLC"
000333,0000251,0028050036,1600.21,00.25,0078211,"TLGFY, LLC"
000334,0000252,0028060009,1208.06,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000335,0000253,0028060024,777.64,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000336,0000254,0028060036,690.18,00.25,0161881,"U.S. BANK AS CUST FOR MAGNOLIA TC 14 NSA,  LLC"
000337,0000255,0028060044,717.56,00.25,0161966,EBURY FUND 1FL LLC
000338,0000256,0028060054,821.74,00.25,0161194,"OPTIMAL INVESTMENTS, INC"
000339,0000257,0028060064,803.63,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000340,0000258,0028110004,697.56,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000341,0000259,0028110010,1772.52,00.25,0161143,"PFS FINANCIAL 1, LLC"
000343,0000260,0028110018,663.29,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000344,0000261,0028110024,1280.64,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000345,0000262,0028110036,638.69,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000346,0000263,0028110050,1205.84,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000350,0,0028120013,465.58,18.00,0000001,STRUCK TO COUNTY
000351,0000265,0028120024,417.43,00.25,0161862,HHL TAX LLC
000352,0000266,0028120027,490,06.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000353,0000267,0028130014,144.43,10.00,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000355,0000268,0028130041,635.76,18.00,0117241,MOORE BRIAN
000356,0000269,0028130042,135.52,10.00,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000357,0000270,0028130043,539.71,02.00,0005417,GUAN WEI
000358,0000271,0028130048,589.37,16.75,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000359,0000272,0028130059,125.28,18.00,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000360,0000273,0028130060,1909.87,00.25,0161862,HHL TAX LLC
000361,0000274,0028130064,780.88,00.25,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000362,0,0028130065,125.28,18.00,0000001,STRUCK TO COUNTY
000363,0000276,0028130068,536.32,00.25,0161126,UTR LLC
000364,0,0028130069,132.91,18.00,0000001,STRUCK TO COUNTY
000366,0000279,0028130077,125.28,18.00,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000367,0000280,0029010001,3438.67,00.25,0161862,HHL TAX LLC
000368,0000281,0029010003,3562.7,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000371,0000282,0029030022,1205.29,00.25,0078211,"TLGFY, LLC"
000372,0000283,0029040006,1729.62,00.25,0078105,BEIL LIEN FL LLC
000374,0000284,0029060026,291.69,09.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000375,0000285,0029060049,788.14,02.00,0005417,GUAN WEI
000376,0000286,0029060052,877.16,06.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000377,0000287,0029060060,567.63,18.00,0008272,"RDD10,LLC"
000378,0000288,0029060080,915.1,02.00,0161147,"FLORIDA TAX CERTIFICATE FUND, LLC"
000380,0000289,0029060112,330.32,09.25,0002267,SIGMA TAX 1 LLC
000381,0000290,0029060137,863.53,16.75,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000382,0000291,0029070005,1763.47,00.25,0160636,"MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC"
000383,0000292,0029070017,933.32,00.25,0161014,"FLORIDA CORAL LIEN INVESTMENTS, LLC"
000384,0000293,0029083088,1422,00.25,0161859,GARBER TAX MANAGEMENT LLC - 1
000387,0000294,0029110016,2262.39,00.25,0161037,"BROADRIVER TRF I, L.P."
000388,0000295,0029110027,873.94,06.25,0161866,"CAPITAL ONE CLTRL ASSIGNEE OF FIG 2233, LLC"
000391,0000296,0029110082,607.48,00.25,0161126,UTR LLC
000392,0000297,0029110094,540.23,02.00,0005417,GUAN WEI
000393,0000298,0029110110,276.85,16.50,0161926,"COMIAN XIV TAX LIEN FUND, LLC"
