AdvNum,Parcel,Face Amount,Certificate Number,WinningBid,Bidder ID,Primary Name On Account
000554,10901151A,238.1,0,016.00,00000000,STRUCK TO COUNTY
000555,10901178B,21.79,0,016.00,00000000,STRUCK TO COUNTY
000558,10903115A,21.79,0,016.00,00000000,STRUCK TO COUNTY
000559,109036650,18.18,0,016.00,00000000,STRUCK TO COUNTY
000560,10903694B,18.18,0,016.00,00000000,STRUCK TO COUNTY
000561,10903694C,170.11,0,016.00,00000000,STRUCK TO COUNTY
000586,10909102C,523.03,0,016.00,00000000,STRUCK TO COUNTY
000588,10910062A,21.79,0,016.00,00000000,STRUCK TO COUNTY
000604,10916030G,22.58,0,016.00,00000000,STRUCK TO COUNTY
000612,10923005E,22.58,0,016.00,00000000,STRUCK TO COUNTY
000616,10924098B,22.58,0,016.00,00000000,STRUCK TO COUNTY
000617,10925002H,147.78,0,016.00,00000000,STRUCK TO COUNTY
000627,109311140,18.18,0,016.00,00000000,STRUCK TO COUNTY
000629,11002016N,259.47,0,016.00,00000000,STRUCK TO COUNTY
000638,110044920,19.59,0,016.00,00000000,STRUCK TO COUNTY
000639,110044940,19.59,0,016.00,00000000,STRUCK TO COUNTY
000660,110067510,19.08,0,016.00,00000000,STRUCK TO COUNTY
000661,110067520,19.08,0,016.00,00000000,STRUCK TO COUNTY
000662,11007099B,23.9,0,016.00,00000000,STRUCK TO COUNTY
000686,110093450,19.59,0,016.00,00000000,STRUCK TO COUNTY
000687,110093600,19.59,0,016.00,00000000,STRUCK TO COUNTY
000689,11010043D,642.86,0,016.00,00000000,STRUCK TO COUNTY
000693,110112070,140.41,0,016.00,05001819,DOUGLAS ANDERSON
000699,11016012V,956.41,0,016.00,00000000,STRUCK TO COUNTY
000700,11016037B,887.67,0,016.00,00000000,STRUCK TO COUNTY
000706,110162170,5797.6,0,016.00,00000000,STRUCK TO COUNTY
000708,110162450,19.59,0,016.00,00000000,STRUCK TO COUNTY
000709,110162460,19.59,0,016.00,00000000,STRUCK TO COUNTY
000710,110162470,19.59,0,016.00,00000000,STRUCK TO COUNTY
000711,110162480,19.59,0,016.00,00000000,STRUCK TO COUNTY
000712,110162490,19.59,0,016.00,00000000,STRUCK TO COUNTY
000713,110162500,19.59,0,016.00,00000000,STRUCK TO COUNTY
000714,110162510,19.59,0,016.00,00000000,STRUCK TO COUNTY
000716,11101003C,141.9,0,016.00,00000000,STRUCK TO COUNTY
000720,111021050,27718.73,0,016.00,00000000,STRUCK TO COUNTY
000729,111032240,373.82,0,016.00,00000000,STRUCK TO COUNTY
000730,111032250,19.59,0,016.00,00000000,STRUCK TO COUNTY
000741,11105245B,477.55,0,016.00,00000000,STRUCK TO COUNTY
000742,11105252A,477.55,0,016.00,00000000,STRUCK TO COUNTY
000745,111053860,366.91,0,016.00,00000000,STRUCK TO COUNTY
000746,111053870,366.91,0,016.00,00000000,STRUCK TO COUNTY
000751,11106253A,23.9,0,016.00,00000000,STRUCK TO COUNTY
000765,111065150,19.08,0,016.00,00000000,STRUCK TO COUNTY
000767,11107129E,2683.34,0,016.00,00000000,STRUCK TO COUNTY
000768,11107139B,642.86,0,016.00,00000000,STRUCK TO COUNTY
000778,11108200A,23.9,0,016.00,00000000,STRUCK TO COUNTY
000780,111082460,777.73,0,016.00,00000000,STRUCK TO COUNTY
000783,11108471B,154.83,0,016.00,00000000,STRUCK TO COUNTY
000784,11201072D,23.9,0,016.00,00000000,STRUCK TO COUNTY
000785,11201072E,23.9,0,016.00,00000000,STRUCK TO COUNTY
000786,11201072G,23.9,0,016.00,00000000,STRUCK TO COUNTY
000789,112013730,19.59,0,016.00,00000000,STRUCK TO COUNTY
000790,112013740,3991.73,0,016.00,00000000,STRUCK TO COUNTY
000791,112013750,12546.54,0,016.00,00000000,STRUCK TO COUNTY
000792,112013760,12546.54,0,016.00,00000000,STRUCK TO COUNTY
000793,112013800,1699.05,0,016.00,00000000,STRUCK TO COUNTY
000794,112017900,408.91,0,016.00,00000000,STRUCK TO COUNTY
000799,11203325A,642.86,0,016.00,00000000,STRUCK TO COUNTY
000803,11204144A,23.9,0,016.00,00000000,STRUCK TO COUNTY
000813,112070560,1077.45,0,016.00,00000000,STRUCK TO COUNTY
000815,112072310,23.9,0,016.00,00000000,STRUCK TO COUNTY
000817,11208033B,23.9,0,016.00,00000000,STRUCK TO COUNTY
000818,11301093B,694.04,0,016.00,00000000,STRUCK TO COUNTY
000819,113012500,19.11,0,016.00,00000000,STRUCK TO COUNTY
000820,113014910,371.84,0,016.00,00000000,STRUCK TO COUNTY
000821,113014920,19.11,0,016.00,05001977,JULIE A. BRYANT
000822,113015530,19.11,0,016.00,00000000,STRUCK TO COUNTY
000823,11301557A,417.18,0,016.00,00000000,STRUCK TO COUNTY
000824,11301558B,23.19,0,016.00,00000000,STRUCK TO COUNTY
000825,11301559A,499.37,0,016.00,00000000,STRUCK TO COUNTY
000826,11301570A,473.12,0,016.00,00000000,STRUCK TO COUNTY
000829,11303033B,524.71,0,016.00,00000000,STRUCK TO COUNTY
000832,11304066C,23.19,0,016.00,00000000,STRUCK TO COUNTY
000836,11304226B,574.18,0,016.00,00000000,STRUCK TO COUNTY
000839,113043970,19.11,0,016.00,00000000,STRUCK TO COUNTY
000840,113043980,138.39,0,016.00,00000000,STRUCK TO COUNTY
000841,11305003E,23.9,0,016.00,00000000,STRUCK TO COUNTY
000850,113074350,19.11,0,016.00,00000000,STRUCK TO COUNTY
000854,11308157F,602.15,0,016.00,00000000,STRUCK TO COUNTY
000855,11308257B,144.98,0,016.00,00000000,STRUCK TO COUNTY
000859,11308322A,143.85,0,016.00,00000000,STRUCK TO COUNTY
000860,113083320,19.11,0,016.00,00000000,STRUCK TO COUNTY
000862,11309137B,270.25,0,016.00,00000000,STRUCK TO COUNTY
000865,11309259A,640.31,0,016.00,00000000,STRUCK TO COUNTY
000880,11404679B,390.11,0,016.00,00000000,STRUCK TO COUNTY
000881,11405016N,21.79,0,016.00,00000000,STRUCK TO COUNTY
000885,11410354C,21.79,0,016.00,00000000,STRUCK TO COUNTY
000893,11414343A,18.18,0,016.00,00000000,STRUCK TO COUNTY
000894,114150470,476.46,0,016.00,00000000,STRUCK TO COUNTY
000898,11417011L,61.16,0,016.00,00000000,STRUCK TO COUNTY
000901,11419018A,22.58,0,016.00,00000000,STRUCK TO COUNTY
000902,114193310,18.7,0,016.00,00000000,STRUCK TO COUNTY
000903,114193820,18.7,0,016.00,05001977,JULIE A. BRYANT
000906,114236000,18.15,0,016.00,00000000,STRUCK TO COUNTY
000907,114236010,18.15,0,016.00,00000000,STRUCK TO COUNTY
000913,114274270,201.52,0,016.00,00000000,STRUCK TO COUNTY
000914,114274360,22.58,0,016.00,00000000,STRUCK TO COUNTY
000915,11428008A,471.98,0,016.00,00000000,STRUCK TO COUNTY
000918,114291210,471.98,0,016.00,00000000,STRUCK TO COUNTY
000919,114291270,471.98,0,016.00,00000000,STRUCK TO COUNTY
000927,11434242C,633.83,0,016.00,00000000,STRUCK TO COUNTY
000928,114350570,587.78,0,016.00,00000000,STRUCK TO COUNTY
000932,114391130,22.58,0,016.00,00000000,STRUCK TO COUNTY
000933,114394880,22.58,0,016.00,00000000,STRUCK TO COUNTY
000934,114394900,399.99,0,016.00,00000000,STRUCK TO COUNTY
000935,114395060,269.17,0,016.00,00000000,STRUCK TO COUNTY
000936,114395260,22.58,0,016.00,00000000,STRUCK TO COUNTY
000937,114395320,855.14,0,016.00,00000000,STRUCK TO COUNTY
000941,11440295B,680.78,0,016.00,00000000,STRUCK TO COUNTY
000942,11446027P,997.77,0,016.00,00000000,STRUCK TO COUNTY
000952,11449046A,7890.03,0,016.00,00000000,STRUCK TO COUNTY
000954,11451681B,581.8,0,016.00,00000000,STRUCK TO COUNTY
000955,11451682B,581.8,0,016.00,00000000,STRUCK TO COUNTY
000956,11451682C,581.8,0,016.00,00000000,STRUCK TO COUNTY
000957,11451682D,581.8,0,016.00,00000000,STRUCK TO COUNTY
000958,11451683B,154.83,0,016.00,00000000,STRUCK TO COUNTY
000959,11453039J,269.17,0,016.00,00000000,STRUCK TO COUNTY
000964,114570700,495.34,0,016.00,00000000,STRUCK TO COUNTY
000965,11457078U,21.78,0,016.00,00000000,STRUCK TO COUNTY
000968,114630210,18.7,0,016.00,00000000,STRUCK TO COUNTY
001044,115160550,153.71,0,016.00,00000000,STRUCK TO COUNTY
001048,11517165E,477.55,0,016.00,00000000,STRUCK TO COUNTY
001049,11517165G,477.55,0,016.00,00000000,STRUCK TO COUNTY
001050,11517166E,477.55,0,016.00,00000000,STRUCK TO COUNTY
001064,11518226B,97.49,0,016.00,00000000,STRUCK TO COUNTY
001068,11519501D,23.9,0,016.00,00000000,STRUCK TO COUNTY
001078,115211500,23.9,0,016.00,00000000,STRUCK TO COUNTY
001089,116020040,23.9,0,016.00,00000000,STRUCK TO COUNTY
001091,11602299A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001094,11603197E,147.78,0,016.00,00000000,STRUCK TO COUNTY
001099,116042490,20.67,0,016.00,00000000,STRUCK TO COUNTY
001101,116063090,23.9,0,016.00,00000000,STRUCK TO COUNTY
001104,11609013H,36.86,0,016.00,00000000,STRUCK TO COUNTY
001105,116093160,524.38,0,016.00,00000000,STRUCK TO COUNTY
001106,116093180,1071.13,0,016.00,00000000,STRUCK TO COUNTY
001110,11611068A,19.59,0,016.00,00000000,STRUCK TO COUNTY
001112,116111770,19.59,0,016.00,00000000,STRUCK TO COUNTY
001113,116111780,19.59,0,016.00,00000000,STRUCK TO COUNTY
001114,116112810,23.9,0,016.00,00000000,STRUCK TO COUNTY
001129,11612545C,477.55,0,016.00,00000000,STRUCK TO COUNTY
001132,11612653D,2950.91,0,016.00,00000000,STRUCK TO COUNTY
001136,11613213A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001150,11616193A,183.06,0,016.00,00000000,STRUCK TO COUNTY
001152,116161990,80.76,0,016.00,00000000,STRUCK TO COUNTY
001153,11616223A,1559.88,0,016.00,00000000,STRUCK TO COUNTY
001164,11618113B,160.18,0,016.00,00000000,STRUCK TO COUNTY
001186,11621289B,534.12,0,016.00,00000000,STRUCK TO COUNTY
001188,116213150,23.9,0,016.00,00000000,STRUCK TO COUNTY
001190,11623102U,15705.63,0,016.00,00000000,STRUCK TO COUNTY
001193,11623132A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001196,11623169B,581.8,0,016.00,00000000,STRUCK TO COUNTY
001197,11623169C,524.38,0,016.00,00000000,STRUCK TO COUNTY
001198,11623169D,23.9,0,016.00,00000000,STRUCK TO COUNTY
001200,11626005A,3355.61,0,016.00,00000000,STRUCK TO COUNTY
001204,11627423B,23.9,0,016.00,00000000,STRUCK TO COUNTY
001207,116275800,19.59,0,016.00,00000000,STRUCK TO COUNTY
001208,116275810,19.59,0,016.00,00000000,STRUCK TO COUNTY
001212,11627783A,22.7,0,016.00,00000000,STRUCK TO COUNTY
001213,11627783B,22.7,0,016.00,00000000,STRUCK TO COUNTY
001217,11629245B,22.7,0,016.00,00000000,STRUCK TO COUNTY
001218,11629245C,22.7,0,016.00,00000000,STRUCK TO COUNTY
001223,11630064A,22.7,0,016.00,00000000,STRUCK TO COUNTY
001224,11630064D,22.7,0,016.00,00000000,STRUCK TO COUNTY
001225,11630064E,22.7,0,016.00,00000000,STRUCK TO COUNTY
001228,117020870,23.9,0,016.00,00000000,STRUCK TO COUNTY
001229,117020930,23.9,0,016.00,00000000,STRUCK TO COUNTY
001239,117033980,1559.16,0,016.00,00000000,STRUCK TO COUNTY
001244,117060480,151.02,0,016.00,00000000,STRUCK TO COUNTY
001247,117061300,397.85,0,016.00,00000000,STRUCK TO COUNTY
001248,11706175B,154.96,0,016.00,00000000,STRUCK TO COUNTY
001252,117071060,23.9,0,016.00,00000000,STRUCK TO COUNTY
001276,117082460,395146.33,0,016.00,00000000,STRUCK TO COUNTY
001277,117082490,3926.01,0,016.00,00000000,STRUCK TO COUNTY
001299,117144340,894.81,0,016.00,00000000,STRUCK TO COUNTY
001313,118033090,41044.67,0,016.00,00000000,STRUCK TO COUNTY
001314,11803309A,358.76,0,016.00,00000000,STRUCK TO COUNTY
001315,11803309B,358.76,0,016.00,00000000,STRUCK TO COUNTY
001316,11803309C,358.76,0,016.00,00000000,STRUCK TO COUNTY
001330,118038300,23.9,0,016.00,00000000,STRUCK TO COUNTY
001337,11804162B,225.39,0,016.00,00000000,STRUCK TO COUNTY
001350,118062670,295.88,0,016.00,00000000,STRUCK TO COUNTY
001351,118062680,317.67,0,016.00,00000000,STRUCK TO COUNTY
001352,11807002L,435.19,0,016.00,00000000,STRUCK TO COUNTY
001387,118185160,22.8,0,016.00,00000000,STRUCK TO COUNTY
001388,118200880,19.59,0,016.00,00000000,STRUCK TO COUNTY
001389,118200890,191.96,0,016.00,00000000,STRUCK TO COUNTY
001395,118221600,463.58,0,016.00,00000000,STRUCK TO COUNTY
001413,118230910,156.7,0,016.00,00000000,STRUCK TO COUNTY
001472,11901044A,23019.84,0,016.00,00000000,STRUCK TO COUNTY
001473,11902028B,73.66,0,016.00,00000000,STRUCK TO COUNTY
001475,119020930,1564.94,0,016.00,00000000,STRUCK TO COUNTY
001476,11902134A,2498.33,0,016.00,00000000,STRUCK TO COUNTY
001477,11902168A,1149.11,0,016.00,00000000,STRUCK TO COUNTY
001487,11903226D,435.19,0,016.00,00000000,STRUCK TO COUNTY
001535,11918033C,435.19,0,016.00,00000000,STRUCK TO COUNTY
001541,119210510,435.19,0,016.00,00000000,STRUCK TO COUNTY
001544,11921203A,2704.2,0,016.00,00000000,STRUCK TO COUNTY
001547,11921553C,1773.24,0,016.00,00000000,STRUCK TO COUNTY
001548,119217300,19.59,0,016.00,00000000,STRUCK TO COUNTY
001549,119217310,149.04,0,016.00,00000000,STRUCK TO COUNTY
001563,11922406A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001568,11928093B,154.83,0,016.00,00000000,STRUCK TO COUNTY
001575,11934001C,492.49,0,016.00,00000000,STRUCK TO COUNTY
001579,119351140,114.86,0,016.00,00000000,STRUCK TO COUNTY
001583,11941013B,234.25,0,016.00,00000000,STRUCK TO COUNTY
001584,11941015E,385.6,0,016.00,00000000,STRUCK TO COUNTY
001585,11941017C,351.83,0,016.00,00000000,STRUCK TO COUNTY
001586,11941023B,435.19,0,016.00,00000000,STRUCK TO COUNTY
001588,119411040,5433.67,0,016.00,00000000,STRUCK TO COUNTY
001593,119420430,1034.11,0,016.00,00000000,STRUCK TO COUNTY
001594,119420440,170.4,0,016.00,00000000,STRUCK TO COUNTY
001598,12001005E,23.9,0,016.00,00000000,STRUCK TO COUNTY
001603,120021070,23.9,0,016.00,00000000,STRUCK TO COUNTY
001613,12003065B,642.86,0,016.00,00000000,STRUCK TO COUNTY
001615,120030700,697.52,0,016.00,00000000,STRUCK TO COUNTY
001618,12003217C,435.19,0,016.00,00000000,STRUCK TO COUNTY
001619,12005001D,435.19,0,016.00,00000000,STRUCK TO COUNTY
001620,12005002A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001650,12007406D,23.9,0,016.00,00000000,STRUCK TO COUNTY
001655,12007508A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001656,120075240,114.19,0,016.00,00000000,STRUCK TO COUNTY
001657,120075250,5235.23,0,016.00,00000000,STRUCK TO COUNTY
001659,120075290,5711.85,0,016.00,00000000,STRUCK TO COUNTY
001664,12007630E,23.9,0,016.00,00000000,STRUCK TO COUNTY
001667,12007760C,581.8,0,016.00,00000000,STRUCK TO COUNTY
001687,120082920,188.94,0,016.00,05001819,DOUGLAS ANDERSON
001693,120084990,102.25,0,016.00,00000000,STRUCK TO COUNTY
001700,12008586D,1480.98,0,016.00,00000000,STRUCK TO COUNTY
001708,12009031A,293.97,0,016.00,00000000,STRUCK TO COUNTY
001710,120090780,133535.69,0,016.00,00000000,STRUCK TO COUNTY
001714,120092250,193.79,0,016.00,05001819,DOUGLAS ANDERSON
001719,121031020,311.72,0,016.00,00000000,STRUCK TO COUNTY
001723,12106051D,38.22,0,016.00,00000000,STRUCK TO COUNTY
001730,12106252C,435.19,0,016.00,00000000,STRUCK TO COUNTY
001731,121071830,19.59,0,016.00,00000000,STRUCK TO COUNTY
001732,121071840,19.59,0,016.00,00000000,STRUCK TO COUNTY
001733,121074860,44.25,0,016.00,00000000,STRUCK TO COUNTY
001735,12108052B,23.9,0,016.00,00000000,STRUCK TO COUNTY
001739,12111001C,524.38,0,016.00,00000000,STRUCK TO COUNTY
001740,121110880,435.19,0,016.00,00000000,STRUCK TO COUNTY
001742,12111171P,23.9,0,016.00,00000000,STRUCK TO COUNTY
001746,121114470,19.59,0,016.00,00000000,STRUCK TO COUNTY
001747,121114480,218.84,0,016.00,00000000,STRUCK TO COUNTY
001748,121116480,19.59,0,016.00,00000000,STRUCK TO COUNTY
001749,121120230,942.44,0,016.00,00000000,STRUCK TO COUNTY
001757,12112464A,19.59,0,016.00,00000000,STRUCK TO COUNTY
001774,12212255A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001788,12215298C,23.9,0,016.00,00000000,STRUCK TO COUNTY
001789,122153040,23.9,0,016.00,00000000,STRUCK TO COUNTY
001790,12215396B,435.19,0,016.00,00000000,STRUCK TO COUNTY
001792,12215407D,435.19,0,016.00,00000000,STRUCK TO COUNTY
001798,12216286B,581.8,0,016.00,00000000,STRUCK TO COUNTY
001801,12217231A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001811,12218263B,797.66,0,016.00,00000000,STRUCK TO COUNTY
001823,12302379B,19.59,0,016.00,00000000,STRUCK TO COUNTY
001847,12315055A,23.9,0,016.00,00000000,STRUCK TO COUNTY
001860,12408029B,293.97,0,016.00,00000000,STRUCK TO COUNTY
001867,12411043A,2512.02,0,016.00,00000000,STRUCK TO COUNTY
001874,12413001D,225.39,0,016.00,00000000,STRUCK TO COUNTY
001883,12416084B,259.47,0,016.00,00000000,STRUCK TO COUNTY
001884,12416088B,785.77,0,016.00,00000000,STRUCK TO COUNTY
001885,12416097B,631.04,0,016.00,00000000,STRUCK TO COUNTY
001894,125012830,19.59,0,016.00,00000000,STRUCK TO COUNTY
001895,125038670,19.59,0,016.00,00000000,STRUCK TO COUNTY
001898,125043430,240.12,0,016.00,00000000,STRUCK TO COUNTY
001914,125093060,19.59,0,016.00,00000000,STRUCK TO COUNTY
001916,125101320,19.59,0,016.00,00000000,STRUCK TO COUNTY
001917,125101330,19.59,0,016.00,00000000,STRUCK TO COUNTY
001921,125113910,19.59,0,016.00,00000000,STRUCK TO COUNTY
001933,12604021C,3759.54,0,016.00,00000000,STRUCK TO COUNTY
001940,12606230A,524.38,0,016.00,00000000,STRUCK TO COUNTY
001950,126163120,23.9,0,016.00,00000000,STRUCK TO COUNTY
001966,126211520,19.59,0,016.00,00000000,STRUCK TO COUNTY
001967,126211530,19.59,0,016.00,00000000,STRUCK TO COUNTY
001968,126211540,19.59,0,016.00,00000000,STRUCK TO COUNTY
001969,126211550,19.59,0,016.00,00000000,STRUCK TO COUNTY
001970,12701003L,14365.97,0,016.00,00000000,STRUCK TO COUNTY
001979,12703132A,786.91,0,016.00,00000000,STRUCK TO COUNTY
001997,127081960,23.9,0,016.00,00000000,STRUCK TO COUNTY
002002,127111680,19.59,0,016.00,00000000,STRUCK TO COUNTY
002004,127112510,373.82,0,016.00,00000000,STRUCK TO COUNTY
002012,12804069B,23.9,0,016.00,00000000,STRUCK TO COUNTY
002032,12901056C,90.97,0,016.00,00000000,STRUCK TO COUNTY
