ADVNUM,CERTIFICATE NUMBER,PARCEL,WINNINGBID,BIDDER ID,FACE AMOUNT,PRIMARY NAME ON ACCOUNT
"0000078","0","112622-000000-034070","18.00","0000019","$38.34","STRUCK TO County"
"0000079","0","112622-000000-034100","18.00","0000019","$25.45","STRUCK TO County"
"0000082","0000060","122622-000050-000120","00.25","3820777","$724.67","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000086","0000061","122622-000050-000320","00.25","0003543","$619.54","TLGFY LLC"
"0000088","0","152622-000000-011040","18.00","0000019","$24.99","STRUCK TO County"
"0000089","0","152622-000000-011060","18.00","0000019","$24.94","STRUCK TO County"
"0000090","0","152622-000000-011080","18.00","0000019","$25.00","STRUCK TO County"
"0000092","0","152622-000000-011160","18.00","0000019","$25.00","STRUCK TO County"
"0000093","0","152622-000000-011170","18.00","0000019","$25.00","STRUCK TO County"
"0000094","0","152622-000000-011200","18.00","0000019","$24.94","STRUCK TO County"
"0000095","0","152622-000000-011210","18.00","0000019","$24.94","STRUCK TO County"
"0000096","0","152622-000000-011250","18.00","0000019","$24.99","STRUCK TO County"
"0000097","0","152622-000000-011260","18.00","0000019","$24.99","STRUCK TO County"
"0000098","0","152622-000000-011270","18.00","0000019","$25.00","STRUCK TO County"
"0000099","0","152622-000000-011280","18.00","0000019","$24.96","STRUCK TO County"
"0000100","0","152622-000000-011330","18.00","0000019","$24.96","STRUCK TO County"
"0000101","0","152622-000000-012010","18.00","0000019","$25.00","STRUCK TO County"
"0000102","0","152622-000000-012070","18.00","0000019","$24.96","STRUCK TO County"
"0000104","0","152622-000000-012260","18.00","0000019","$24.96","STRUCK TO County"
"0000105","0","152622-000000-012270","18.00","0000019","$24.96","STRUCK TO County"
"0000109","0","152622-000000-013130","18.00","0000019","$25.10","STRUCK TO County"
"0000110","0","152622-000000-013140","18.00","0000019","$25.04","STRUCK TO County"
"0000111","0","152622-000000-013150","18.00","0000019","$25.04","STRUCK TO County"
"0000112","0","152622-000000-013170","18.00","0000019","$25.07","STRUCK TO County"
"0000113","0","152622-000000-013210","18.00","0000019","$25.07","STRUCK TO County"
"0000116","0","152622-000000-014100","18.00","0000019","$25.10","STRUCK TO County"
"0000117","0","152622-000000-014110","18.00","0000019","$25.10","STRUCK TO County"
"0000118","0","152622-000000-014300","18.00","0000019","$25.10","STRUCK TO County"
"0000119","0","152622-000000-021020","18.00","0000019","$25.00","STRUCK TO County"
"0000120","0","152622-000000-021030","18.00","0000019","$24.96","STRUCK TO County"
"0000122","0","152622-000000-021170","18.00","0000019","$25.04","STRUCK TO County"
"0000123","0","152622-000000-021180","18.00","0000019","$25.04","STRUCK TO County"
"0000124","0","152622-000000-021190","18.00","0000019","$25.00","STRUCK TO County"
"0000125","0","152622-000000-021200","18.00","0000019","$25.00","STRUCK TO County"
"0000126","0","152622-000000-021210","18.00","0000019","$24.99","STRUCK TO County"
"0000127","0","152622-000000-021250","18.00","0000019","$25.00","STRUCK TO County"
"0000128","0","152622-000000-021260","18.00","0000019","$25.04","STRUCK TO County"
"0000129","0","152622-000000-021270","18.00","0000019","$25.04","STRUCK TO County"
"0000131","0","152622-000000-022090","18.00","0000019","$25.00","STRUCK TO County"
"0000133","0","152622-000000-023070","18.00","0000019","$42.04","STRUCK TO County"
"0000134","0","152622-000000-023130","18.00","0000019","$25.12","STRUCK TO County"
"0000135","0","152622-000000-023140","18.00","0000019","$25.10","STRUCK TO County"
"0000137","0","152622-000000-023170","18.00","0000019","$25.07","STRUCK TO County"
"0000138","0","152622-000000-023190","18.00","0000019","$25.10","STRUCK TO County"
"0000140","0","152622-000000-023290","18.00","0000019","$25.04","STRUCK TO County"
"0000141","0","152622-000000-023300","18.00","0000019","$25.07","STRUCK TO County"
"0000142","0","152622-000000-023310","18.00","0000019","$25.07","STRUCK TO County"
"0000143","0","152622-000000-024040","18.00","0000019","$25.07","STRUCK TO County"
"0000144","0","152622-000000-024060","18.00","0000019","$25.12","STRUCK TO County"
"0000145","0","152622-000000-024140","18.00","0000019","$25.12","STRUCK TO County"
"0000146","0","152622-000000-024190","18.00","0000019","$25.10","STRUCK TO County"
"0000147","0","152622-000000-024280","18.00","0000019","$25.10","STRUCK TO County"
"0000148","0","152622-000000-024290","18.00","0000019","$25.10","STRUCK TO County"
"0000149","0","152622-000000-024300","18.00","0000019","$25.18","STRUCK TO County"
"0000150","0","152622-000000-031090","18.00","0000019","$25.12","STRUCK TO County"
"0000151","0","152622-000000-031100","18.00","0000019","$25.12","STRUCK TO County"
"0000152","0","152622-000000-031190","18.00","0000019","$25.16","STRUCK TO County"
"0000153","0","152622-000000-031200","18.00","0000019","$25.12","STRUCK TO County"
"0000155","0","152622-000000-032020","18.00","0000019","$25.18","STRUCK TO County"
"0000156","0","152622-000000-032110","18.00","0000019","$25.18","STRUCK TO County"
"0000159","0","152622-000000-032310","18.00","0000019","$25.20","STRUCK TO County"
"0000160","0","152622-000000-033200","18.00","0000019","$25.22","STRUCK TO County"
"0000161","0","152622-000000-034050","18.00","0000019","$25.26","STRUCK TO County"
"0000162","0","152622-000000-034060","18.00","0000019","$25.24","STRUCK TO County"
"0000164","0","152622-000000-034200","18.00","0000019","$25.22","STRUCK TO County"
"0000165","0","152622-000000-034210","18.00","0000019","$25.26","STRUCK TO County"
"0000166","0","152622-000000-034220","18.00","0000019","$25.22","STRUCK TO County"
"0000167","0","152622-000000-034280","18.00","0000019","$39.38","STRUCK TO County"
"0000168","0","152622-000000-041280","18.00","0000019","$25.20","STRUCK TO County"
"0000169","0","152622-000000-041310","18.00","0000019","$25.18","STRUCK TO County"
"0000170","0","152622-000000-042050","18.00","0000019","$19.55","STRUCK TO County"
"0000172","0","152622-000000-042300","18.00","0000019","$24.91","STRUCK TO County"
"0000173","0","152622-000000-043030","18.00","0000019","$25.24","STRUCK TO County"
"0000174","0","152622-000000-043120","18.00","0000019","$25.31","STRUCK TO County"
"0000177","0","152622-000000-043250","18.00","0000019","$25.31","STRUCK TO County"
"0000178","0","152622-000000-044040","18.00","0000019","$33.51","STRUCK TO County"
"0000179","0","152622-000000-044230","18.00","0000019","$25.32","STRUCK TO County"
"0000180","0","152622-000000-044270","18.00","0000019","$25.26","STRUCK TO County"
"0000182","0","222622-000000-031030","18.00","0000019","$24.99","STRUCK TO County"
"0000183","0","222622-000000-031130","18.00","0000019","$37.86","STRUCK TO County"
"0000184","0","222622-000000-031190","18.00","0000019","$25.07","STRUCK TO County"
"0000186","0","222622-000000-033090","18.00","0000019","$25.10","STRUCK TO County"
"0000188","0000140","222622-000000-033110","18.00","9010918","$25.07","KIMBERLY TYER"
"0000189","0","222622-000000-033160","18.00","0000019","$25.10","STRUCK TO County"
"0000190","0","222622-000000-033170","18.00","0000019","$25.12","STRUCK TO County"
"0000191","0","222622-000000-033230","18.00","0000019","$25.07","STRUCK TO County"
"0000192","0","222622-000000-033240","18.00","0000019","$25.10","STRUCK TO County"
"0000194","0","222622-000000-033290","18.00","0000019","$25.07","STRUCK TO County"
"0000198","0000146","012623-000000-011140","00.25","7004174","$956.29","ELEVENTH TALENT LLC"
"0000199","0000147","012623-000000-011170","18.00","9201179","$191.32","GOLDEN DOME INVESTMENTS LLC"
"0000200","0000148","012623-000000-012050","12.75","4031967","$506.52","CANAAN LAND FOUNDATION INC."
"0000201","0","012623-000000-012060","18.00","0000019","$158.86","STRUCK TO County"
"0000202","0000150","012623-000000-012070","04.50","0003291","$361.27","APEX FUNDS SERVICES"
"0000203","0000151","012623-000000-012130","04.50","0003291","$361.27","APEX FUNDS SERVICES"
"0000204","0000152","012623-000000-012140","00.25","3820777","$811.56","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000205","0000153","012623-000000-014040","18.00","0011759","$674.42","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000206","0000154","012623-000000-014080","18.00","9201179","$189.11","GOLDEN DOME INVESTMENTS LLC"
"0000209","0000155","012623-000000-042020","05.25","0011759","$809.21","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000210","0000156","012623-000350-000010","00.25","3820777","$534.07","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000211","0","012623-000350-000040","18.00","0000019","$835.49","STRUCK TO County"
"0000212","0000158","012623-000350-000070","00.25","3820777","$904.91","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000213","0000159","012623-000350-000170","00.25","0003291","$838.43","APEX FUNDS SERVICES"
"0000214","0000160","012623-000350-000260","07.25","0011759","$1,421.08","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000218","0000161","012623-000350-000400","00.25","7004174","$915.98","ELEVENTH TALENT LLC"
"0000219","0000162","012623-000350-000450","18.00","4031944","$1,048.70","DONALD L. KUHN"
"0000220","0","012623-000350-000480","18.00","0000019","$166.76","STRUCK TO County"
"0000222","0000164","012623-000352-000090","00.25","7004174","$774.77","ELEVENTH TALENT LLC"
"0000223","0000165","122623-000375-000040","04.50","0003291","$361.27","APEX FUNDS SERVICES"
"0000224","0","122623-000375-000100","18.00","0000019","$85.46","STRUCK TO County"
"0000225","0","122623-000375-000210","18.00","0000019","$99.69","STRUCK TO County"
"0000226","0000168","122623-000375-000220","06.50","0011759","$579.00","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000228","0","122623-000375-000410","18.00","0000019","$1,183.80","STRUCK TO County"
"0000232","0","122623-000375-000540","18.00","0000019","$169.97","STRUCK TO County"
"0000234","0000171","122623-000375-000610","18.00","0003291","$617.43","APEX FUNDS SERVICES"
"0000235","0","122623-000375-000620","18.00","0000019","$577.98","STRUCK TO County"
"0000236","0000173","122623-000375-000680","18.00","0011759","$638.73","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000237","0","122623-000375-000690","18.00","0000019","$143.99","STRUCK TO County"
"0000238","0000175","122623-000375-000760","00.25","0003543","$893.53","TLGFY LLC"
"0000240","0000176","122623-000375-000800","00.25","0003291","$370.05","APEX FUNDS SERVICES"
"0000241","0","122623-000375-000810","18.00","0000019","$99.08","STRUCK TO County"
"0000242","0000178","122623-000375-000850","18.00","0003291","$523.29","APEX FUNDS SERVICES"
"0000244","0","122623-000375-000890","18.00","0000019","$361.27","STRUCK TO County"
"0000245","0000180","122623-000375-000920","00.25","3820777","$883.34","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000246","0","122623-000375-000930","18.00","0000019","$99.51","STRUCK TO County"
"0000247","0","122623-000375-000940","18.00","0000019","$98.77","STRUCK TO County"
"0000248","0000183","122623-000375-000980","05.25","6000053","$361.27","ROBBIE DAVIS"
"0000249","0","122623-000375-001060","18.00","0000019","$122.39","STRUCK TO County"
"0000250","0000185","122623-000375-001110","18.00","0011759","$627.38","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000251","0000186","122623-000375-001160","04.50","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000252","0000187","142623-000386-000121","18.00","9200806","$237.01","SAWYER ANGELA"
"0000253","0","142623-000386-000122","18.00","0000019","$127.13","STRUCK TO County"
"0000255","0000189","142623-000386-000180","18.00","0003291","$593.63","APEX FUNDS SERVICES"
"0000256","0000190","142623-000386-000190","16.50","9200538","$150.71","ANTHONY KENON"
"0000258","0000191","142623-000386-000320","00.25","0003543","$451.95","TLGFY LLC"
"0000259","0000192","142623-000387-000150","00.25","2166037","$925.52","PFS FINANCIAL 1, LLC"
"0000260","0000193","142623-000387-000160","00.25","0003543","$791.87","TLGFY LLC"
"0000261","0000194","142623-000387-000210","00.25","0003543","$479.09","TLGFY LLC"
"0000263","0000195","142623-000387-000330","00.25","0003291","$361.27","APEX FUNDS SERVICES"
"0000264","0000196","142623-000387-000370","18.00","9201179","$341.60","GOLDEN DOME INVESTMENTS LLC"
"0000265","0000197","142623-000388-000010","00.25","7004174","$417.30","ELEVENTH TALENT LLC"
"0000266","0000198","142623-000388-000020","18.00","9201179","$214.04","GOLDEN DOME INVESTMENTS LLC"
"0000268","0000199","142623-000388-000110","00.25","0011759","$1,106.23","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000271","0000201","142623-000388-000200","00.25","2166037","$871.91","PFS FINANCIAL 1, LLC"
"0000273","0000202","142623-000390-000100","00.25","0003543","$1,071.13","TLGFY LLC"
"0000274","0","142623-000391-000020","18.00","0000019","$1,115.01","STRUCK TO County"
"0000275","0","152623-000395-000020","18.00","0000019","$264.32","STRUCK TO County"
"0000276","0000205","152623-000395-000070","00.25","0003543","$505.03","TLGFY LLC"
"0000278","0000206","152623-000395-000300","00.25","7004174","$1,207.28","ELEVENTH TALENT LLC"
"0000282","0000207","152623-000396-000700","05.25","0011759","$384.01","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000284","0","152623-000396-000750","18.00","0000019","$772.44","STRUCK TO County"
"0000286","0000209","152623-000396-000820","04.50","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000288","0","152623-000396-000880","18.00","0000019","$687.53","STRUCK TO County"
"0000290","0","152623-000396-000990","18.00","0000019","$355.33","STRUCK TO County"
"0000291","0000212","152623-000396-001030","00.25","0003543","$540.56","TLGFY LLC"
"0000292","0000213","152623-000396-001141","02.25","0011759","$973.78","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000294","0000214","152623-000396-001230","04.50","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000296","0000215","152623-000396-001310","16.75","4031944","$210.55","DONALD L. KUHN"
"0000297","0000216","152623-000396-001320","18.00","9201179","$266.64","GOLDEN DOME INVESTMENTS LLC"
"0000298","0000217","152623-000396-001330","04.50","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000299","0000218","152623-000396-001340","00.25","2166037","$2,021.61","PFS FINANCIAL 1, LLC"
"0000303","0000219","162623-000400-002130","18.00","4031956","$449.53","ELITE LAND SOLUTIONS, LLC"
"0000305","0000220","162623-000400-004031","02.25","0003291","$809.72","APEX FUNDS SERVICES"
"0000306","0000221","162623-000400-004032","00.25","0003543","$1,276.01","TLGFY LLC"
"0000307","0000222","162623-000400-004062","00.25","3820777","$815.86","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000308","0","162623-000400-004071","18.00","0000019","$969.11","STRUCK TO County"
"0000309","0000224","162623-000400-004072","12.75","0011759","$1,179.86","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000310","0000225","162623-000400-005013","04.50","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000311","0000226","162623-000400-005060","12.25","7004174","$500.17","ELEVENTH TALENT LLC"
"0000312","0000227","162623-000400-005070","00.25","0003543","$3,339.58","TLGFY LLC"
"0000313","0000228","172623-000000-022080","00.25","0011759","$964.84","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000314","0000229","172623-000000-022110","00.25","0005766","$1,871.20","MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC."
"0000316","0","172623-000000-022180","18.00","0000019","$25.66","STRUCK TO County"
"0000317","0000231","172623-000000-024010","02.25","0011759","$378.83","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000320","0000232","172623-000000-024120","05.25","0011759","$692.55","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000325","0000233","172623-000000-044010","00.25","0003543","$461.39","TLGFY LLC"
"0000326","0000234","172623-000000-044040","18.00","9201179","$430.52","GOLDEN DOME INVESTMENTS LLC"
"0000327","0000235","172623-000000-044060","00.25","3820777","$564.19","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000328","0000236","182623-000450-000060","00.25","0003543","$995.44","TLGFY LLC"
"0000330","0000237","182623-000450-000320","04.50","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000331","0000238","182623-000450-000330","04.50","0011759","$439.16","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000332","0","182623-000450-000340","18.00","0000019","$273.06","STRUCK TO County"
"0000333","0000240","192623-000000-011010","05.25","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000335","0000241","192623-000000-013060","00.25","0003543","$466.28","TLGFY LLC"
"0000337","0000242","192623-000000-013100","00.25","0003543","$1,217.62","TLGFY LLC"
"0000338","0000243","192623-000000-013180","00.25","0011759","$1,371.74","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000339","0000244","192623-000000-022020","04.50","4031938","$416.74","CAPITAL ONE CLTRL ASSIGNEE OF FIG 2241, LLC"
"0000340","0","192623-000000-022050","18.00","0000019","$27.87","STRUCK TO County"
"0000341","0","192623-000000-031030","18.00","0000019","$327.01","STRUCK TO County"
"0000342","0","192623-000000-031060","18.00","0000019","$1,949.20","STRUCK TO County"
"0000344","0000248","212623-000000-021080","00.25","7004174","$404.59","ELEVENTH TALENT LLC"
"0000345","0000249","212623-000000-021130","00.25","7004174","$430.48","ELEVENTH TALENT LLC"
"0000346","0","212623-000000-022020","18.00","0000019","$231.92","STRUCK TO County"
"0000347","0000251","212623-000000-041010","00.25","3820777","$1,145.13","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000350","0000252","222623-000000-021070","00.25","3820777","$904.23","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000351","0000253","222623-000000-024020","00.25","0003543","$568.96","TLGFY LLC"
"0000352","0000254","222623-000000-024030","00.25","0003543","$496.88","TLGFY LLC"
"0000358","0000255","222623-000000-043050","00.25","0003543","$1,407.86","TLGFY LLC"
"0000359","0000256","222623-000000-044050","18.00","9201179","$180.52","GOLDEN DOME INVESTMENTS LLC"
"0000360","0000257","222623-000521-000120","18.00","9201179","$196.66","GOLDEN DOME INVESTMENTS LLC"
"0000361","0000258","222623-000521-000130","00.25","3820777","$1,566.51","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000362","0000259","232623-000000-043030","00.25","3820777","$653.28","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000363","0000260","232623-000550-000130","00.25","0003291","$423.95","APEX FUNDS SERVICES"
"0000364","0000261","232623-000550-000190","00.25","0005766","$1,694.54","MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC."
"0000365","0000262","232623-000550-000480","00.25","3820777","$892.45","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000366","0","232623-000550-000490","18.00","0000019","$162.18","STRUCK TO County"
"0000367","0000264","232623-000551-000010","04.50","0011759","$366.37","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000368","0000265","232623-000551-000020","04.50","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000370","0000266","232623-000551-000250","00.25","0003543","$533.51","TLGFY LLC"
"0000371","0","232623-000551-000290","18.00","0000019","$89.92","STRUCK TO County"
"0000373","0000268","252623-000580-000130","00.25","7005019","$1,026.24","ATCF II FLORIDA-A LLC"
"0000374","0000269","252623-000580-000160","00.25","3820777","$678.06","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000376","0000270","252623-000580-000330","00.25","3820777","$728.49","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000377","0000271","252623-000580-000350","00.25","3820777","$1,688.97","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000379","0000272","252623-000580-000390","00.25","3820777","$2,279.49","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000380","0000273","252623-000580-000430","00.25","0003543","$698.89","TLGFY LLC"
"0000381","0000274","252623-000580-000630","00.25","3820777","$1,528.90","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000382","0000275","252623-000580-000640","16.75","4031944","$413.75","DONALD L. KUHN"
"0000383","0000276","252623-000580-000670","00.25","0003543","$594.12","TLGFY LLC"
"0000384","0000277","252623-000580-000700","00.25","0011759","$399.25","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000386","0000278","252623-000580-000800","00.25","3820777","$1,213.49","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000388","0000279","252623-000580-000880","18.00","4031967","$769.68","CANAAN LAND FOUNDATION INC."
"0000389","0000280","252623-000580-000950","00.25","3820777","$934.99","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000390","0000281","252623-000580-001090","00.25","0003543","$1,046.06","TLGFY LLC"
"0000391","0000282","252623-000580-001110","16.25","0005766","$416.08","MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC."
"0000392","0000283","252623-000580-001120","16.25","0005766","$424.09","MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC."
"0000393","0","252623-000580-001130","18.00","0000019","$337.17","STRUCK TO County"
"0000398","0000285","252623-000580-001320","00.25","0003543","$1,854.49","TLGFY LLC"
"0000399","0000286","252623-000580-001330","00.25","7004174","$423.06","ELEVENTH TALENT LLC"
"0000400","0","252623-000580-001370","18.00","0000019","$370.47","STRUCK TO County"
"0000403","0000288","252623-000580-001440","16.75","0005766","$251.93","MTAG AS CUSTODIAN FOR CAZ CREEK FLORIDA, LLC."
"0000405","0000289","252623-000580-001470","00.25","0011759","$361.27","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000409","0000290","252623-000580-001920","18.00","4031967","$511.63","CANAAN LAND FOUNDATION INC."
"0000410","0000291","252623-000580-001940","00.25","3820777","$1,679.64","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000411","0000292","252623-000580-001970","18.00","9201179","$356.79","GOLDEN DOME INVESTMENTS LLC"
"0000412","0000293","262623-000600-000040","00.25","0003543","$883.16","TLGFY LLC"
"0000413","0000294","262623-000600-000120","00.25","3820777","$576.20","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000414","0000295","262623-000600-000210","00.25","3820777","$553.95","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000415","0000296","262623-000600-000240","00.25","3820777","$740.62","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000416","0000297","262623-000600-000290","02.25","0003291","$394.32","APEX FUNDS SERVICES"
"0000417","0000298","262623-000600-000360","00.25","0003291","$361.27","APEX FUNDS SERVICES"
"0000418","0000299","262623-000600-000380","00.25","3820777","$1,098.98","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000420","0000300","262623-000600-000580","06.50","0011759","$767.09","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"0000421","0000301","262623-000600-000610","18.00","9201179","$628.46","GOLDEN DOME INVESTMENTS LLC"
"0000422","0000302","262623-000600-000620","00.25","0003543","$484.27","TLGFY LLC"
"0000424","0000303","262623-000600-000671","00.25","0003543","$756.43","TLGFY LLC"
"0000425","0000304","262623-000600-000690","00.25","3820777","$852.16","US BANK AS CUST FOR MAGNOLIA TC 15,  LLC"
"0000426","0000305","262623-000600-000750","00.25","0003543","$1,230.04","TLGFY LLC"
"0000428","0000306","262623-000600-000790","00.25","0003291","$388.33","APEX FUNDS SERVICES"
"0000430","0000307","262623-000610-000040","00.25","0003543","$573.16","TLGFY LLC"
