ADVNUM,CERTIFICATE NUMBER,PARCEL,WINNINGBID,BIDDER ID,FACE AMOUNT,PRIMARY NAME ON ACCOUNT
"000054","0000042","032622-000000-024010","04.50","0006155","$370.18","TC 13, LLC"
"000055","0000043","032622-000000-024020","00.50","7002906","$748.07","TFLTC LLC"
"000056","0000044","032622-000000-031030","00.25","0006155","$890.40","TC 13, LLC"
"000057","0000045","032622-000000-031040","00.25","0006155","$881.92","TC 13, LLC"
"000058","0","102622-000000-021110","18.00","0000019","$18.91","STRUCK TO COUNTY"
"000059","0","102622-000000-021120","18.00","0000019","$94.37","STRUCK TO COUNTY"
"000061","0","102622-000000-021180","18.00","0000019","$18.89","STRUCK TO COUNTY"
"000062","0","102622-000000-021220","18.00","0000019","$29.72","STRUCK TO COUNTY"
"000064","0","102622-000000-022060","18.00","0000019","$18.93","STRUCK TO COUNTY"
"000065","0000051","102622-000000-022070","18.00","0011776","$18.89","RICHARD WILLIAMS"
"000066","0","102622-000000-022100","18.00","0000019","$18.91","STRUCK TO COUNTY"
"000067","0","102622-000000-022170","18.00","0000019","$18.93","STRUCK TO COUNTY"
"000068","0","102622-000000-022180","18.00","0000019","$18.93","STRUCK TO COUNTY"
"000069","0","102622-000000-022190","18.00","0000019","$18.89","STRUCK TO COUNTY"
"000070","0","102622-000000-022260","18.00","0000019","$18.93","STRUCK TO COUNTY"
"000071","0","102622-000000-022270","18.00","0000019","$18.94","STRUCK TO COUNTY"
"000072","0","102622-000000-022300","18.00","0000019","$18.89","STRUCK TO COUNTY"
"000074","0","112622-000000-033160","18.00","0000019","$19.02","STRUCK TO COUNTY"
"000075","0","112622-000000-033200","18.00","0000019","$19.02","STRUCK TO COUNTY"
"000077","0000061","112622-000000-033230","18.00","0011776","$18.99","RICHARD WILLIAMS"
"000078","0","112622-000000-033240","18.00","0000019","$18.99","STRUCK TO COUNTY"
"000079","0","112622-000000-033280","18.00","0000019","$19.02","STRUCK TO COUNTY"
"000080","0","112622-000000-034070","18.00","0000019","$27.12","STRUCK TO COUNTY"
"000081","0000065","112622-000000-034090","00.00","0005556","$23.99","WESTON MILLIGAN"
"000082","0","112622-000000-034100","18.00","0000019","$19.03","STRUCK TO COUNTY"
"000083","0","112622-000000-034280","18.00","0000019","$19.02","STRUCK TO COUNTY"
"000084","0000068","122622-000050-000020","14.50","7003251","$128.41","LOUIE D SALDUA"
"000085","0000069","122622-000050-000120","00.25","0006155","$783.10","TC 13, LLC"
"000086","0000070","122622-000050-000260","00.25","0006155","$817.18","TC 13, LLC"
"000088","0000071","122622-000050-000320","00.25","0006155","$613.64","TC 13, LLC"
"000089","0","152622-000000-011040","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000090","0","152622-000000-011060","18.00","0000019","$18.70","STRUCK TO COUNTY"
"000091","0","152622-000000-011070","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000092","0","152622-000000-011080","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000093","0","152622-000000-011120","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000094","0","152622-000000-011170","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000095","0","152622-000000-011280","18.00","0000019","$18.71","STRUCK TO COUNTY"
"000096","0","152622-000000-011290","18.00","0000019","$18.71","STRUCK TO COUNTY"
"000097","0","152622-000000-011330","18.00","0000019","$18.71","STRUCK TO COUNTY"
"000098","0","152622-000000-012080","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000099","0","152622-000000-012200","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000102","0","152622-000000-012280","18.00","0000019","$18.71","STRUCK TO COUNTY"
"000103","0","152622-000000-013050","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000104","0","152622-000000-013110","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000105","0","152622-000000-013120","18.00","0000019","$18.81","STRUCK TO COUNTY"
"000106","0","152622-000000-013130","18.00","0000019","$18.81","STRUCK TO COUNTY"
"000107","0","152622-000000-013160","18.00","0000019","$18.78","STRUCK TO COUNTY"
"000108","0","152622-000000-013210","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000109","0","152622-000000-014070","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000110","0","152622-000000-014100","18.00","0000019","$18.81","STRUCK TO COUNTY"
"000111","0000092","152622-000000-014300","18.00","0011776","$18.81","RICHARD WILLIAMS"
"000113","0","152622-000000-021280","18.00","0000019","$18.78","STRUCK TO COUNTY"
"000114","0","152622-000000-022020","18.00","0000019","$18.78","STRUCK TO COUNTY"
"000115","0","152622-000000-022040","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000116","0","152622-000000-022090","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000117","0","152622-000000-022120","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000118","0","152622-000000-022170","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000119","0","152622-000000-022270","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000120","0","152622-000000-022290","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000121","0","152622-000000-023070","18.00","0000019","$29.47","STRUCK TO COUNTY"
"000123","0","152622-000000-023130","18.00","0000019","$18.82","STRUCK TO COUNTY"
"000124","0","152622-000000-023170","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000125","0","152622-000000-023200","18.00","0000019","$18.82","STRUCK TO COUNTY"
"000126","0","152622-000000-024010","18.00","0000019","$18.84","STRUCK TO COUNTY"
"000127","0","152622-000000-024040","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000128","0","152622-000000-024060","18.00","0000019","$18.82","STRUCK TO COUNTY"
"000130","0","152622-000000-024210","18.00","0000019","$18.81","STRUCK TO COUNTY"
"000131","0","152622-000000-024300","18.00","0000019","$18.85","STRUCK TO COUNTY"
"000132","0","152622-000000-031100","18.00","0000019","$18.82","STRUCK TO COUNTY"
"000133","0","152622-000000-031180","18.00","0000019","$18.82","STRUCK TO COUNTY"
"000134","0","152622-000000-031210","18.00","0000019","$18.85","STRUCK TO COUNTY"
"000136","0","152622-000000-031290","18.00","0000019","$18.84","STRUCK TO COUNTY"
"000137","0","152622-000000-032010","18.00","0000019","$18.87","STRUCK TO COUNTY"
"000138","0","152622-000000-032020","18.00","0000019","$18.85","STRUCK TO COUNTY"
"000140","0","152622-000000-032110","18.00","0000019","$18.85","STRUCK TO COUNTY"
"000141","0","152622-000000-032180","18.00","0000019","$18.82","STRUCK TO COUNTY"
"000142","0","152622-000000-032220","18.00","0000019","$18.85","STRUCK TO COUNTY"
"000144","0","152622-000000-032280","18.00","0000019","$18.87","STRUCK TO COUNTY"
"000145","0","152622-000000-032310","18.00","0000019","$18.87","STRUCK TO COUNTY"
"000146","0","152622-000000-033100","18.00","0000019","$18.89","STRUCK TO COUNTY"
"000147","0","152622-000000-033110","18.00","0000019","$18.89","STRUCK TO COUNTY"
"000148","0","152622-000000-033210","18.00","0000019","$18.89","STRUCK TO COUNTY"
"000150","0000124","152622-000000-033290","18.00","0011776","$29.68","RICHARD WILLIAMS"
"000153","0","152622-000000-034130","18.00","0000019","$18.91","STRUCK TO COUNTY"
"000154","0000126","152622-000000-034210","18.00","0011776","$18.91","RICHARD WILLIAMS"
"000155","0","152622-000000-034230","18.00","0000019","$18.91","STRUCK TO COUNTY"
"000156","0","152622-000000-041140","18.00","0000019","$18.82","STRUCK TO COUNTY"
"000158","0","152622-000000-041310","18.00","0000019","$18.85","STRUCK TO COUNTY"
"000159","0","152622-000000-042050","18.00","0000019","$15.30","STRUCK TO COUNTY"
"000160","0","152622-000000-042210","18.00","0000019","$18.87","STRUCK TO COUNTY"
"000161","0","152622-000000-042300","18.00","0000019","$18.67","STRUCK TO COUNTY"
"000162","0","152622-000000-043010","18.00","0000019","$18.36","STRUCK TO COUNTY"
"000163","0","152622-000000-043080","18.00","0000019","$18.89","STRUCK TO COUNTY"
"000164","0","152622-000000-043120","18.00","0000019","$18.93","STRUCK TO COUNTY"
"000165","0","152622-000000-043190","18.00","0000019","$17.32","STRUCK TO COUNTY"
"000166","0","152622-000000-043200","18.00","0000019","$19.61","STRUCK TO COUNTY"
"000167","0","152622-000000-043220","18.00","0000019","$18.89","STRUCK TO COUNTY"
"000168","0","152622-000000-043250","18.00","0000019","$18.93","STRUCK TO COUNTY"
"000169","0","152622-000000-044030","18.00","0000019","$18.91","STRUCK TO COUNTY"
"000170","0","152622-000000-044230","18.00","0000019","$18.94","STRUCK TO COUNTY"
"000171","0","152622-000000-044270","18.00","0000019","$18.91","STRUCK TO COUNTY"
"000172","0","222622-000000-031130","18.00","0000019","$26.84","STRUCK TO COUNTY"
"000173","0","222622-000000-031200","18.00","0000019","$18.73","STRUCK TO COUNTY"
"000174","0","222622-000000-033020","18.00","0000019","$18.82","STRUCK TO COUNTY"
"000175","0","222622-000000-033100","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000176","0","222622-000000-033110","18.00","0000019","$18.80","STRUCK TO COUNTY"
"000177","0000148","222622-000000-033240","18.00","0011776","$18.81","RICHARD WILLIAMS"
"000178","0000149","222622-000000-033250","18.00","0011776","$18.81","RICHARD WILLIAMS"
"000179","0000150","012623-000000-011010","00.25","1576468","$951.62","CAP ONE AS COLL ASSN RMCTL2013"
"000182","0000151","012623-000000-011170","06.75","1847915","$369.21","CAPITAL ONE CLTRL ASSIGNEE OF FIG 2222, LLC"
"000183","0000152","012623-000000-012050","03.75","1576468","$489.44","CAP ONE AS COLL ASSN RMCTL2013"
"000184","0000153","012623-000000-012060","18.00","7004125","$153.73","PETER A MAIRORANO OR"
"000185","0000154","012623-000000-012130","04.50","0011759","$367.50","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000186","0000155","012623-000000-012140","00.25","0006155","$822.53","TC 13, LLC"
"000187","0000156","012623-000000-014040","00.25","0011759","$672.19","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000191","0000157","012623-000000-032020","00.25","0011759","$476.32","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000192","0","012623-000000-032080","18.00","0000019","$34.64","STRUCK TO COUNTY"
"000194","0000159","012623-000000-042020","00.25","1576468","$832.39","CAP ONE AS COLL ASSN RMCTL2013"
"000195","0000160","012623-000000-042090","00.25","7002906","$680.48","TFLTC LLC"
"000196","0000161","012623-000000-042120","03.50","0011759","$663.67","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000197","0000162","012623-000350-000010","03.50","0006155","$748.04","TC 13, LLC"
"000198","0000163","012623-000350-000020","00.25","0006155","$404.74","TC 13, LLC"
"000199","0000164","012623-000350-000070","00.25","0006155","$478.96","TC 13, LLC"
"000200","0000165","012623-000350-000170","00.25","1576468","$833.06","CAP ONE AS COLL ASSN RMCTL2013"
"000202","0000166","012623-000350-000290","00.25","0006155","$539.90","TC 13, LLC"
"000203","0000167","012623-000350-000350","03.75","1576468","$533.75","CAP ONE AS COLL ASSN RMCTL2013"
"000206","0","012623-000350-000480","18.00","0000019","$161.38","STRUCK TO COUNTY"
"000207","0000169","012623-000352-000040","00.25","1576468","$766.71","CAP ONE AS COLL ASSN RMCTL2013"
"000209","0000170","122623-000375-000050","17.75","7003251","$82.98","LOUIE D SALDUA"
"000210","0","122623-000375-000100","18.00","0000019","$82.98","STRUCK TO COUNTY"
"000211","0","122623-000375-000210","18.00","0000019","$96.70","STRUCK TO COUNTY"
"000212","0000173","122623-000375-000220","00.25","0006155","$608.28","TC 13, LLC"
"000214","0000174","122623-000375-000410","17.75","0011759","$367.50","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000215","0000175","122623-000375-000480","02.25","7002906","$760.00","TFLTC LLC"
"000216","0000176","122623-000375-000500","18.00","7002906","$947.87","TFLTC LLC"
"000217","0000177","122623-000375-000540","18.00","7003251","$164.38","LOUIE D SALDUA"
"000218","0000178","122623-000375-000550","04.50","0006155","$367.50","TC 13, LLC"
"000219","0000179","122623-000375-000610","04.50","0011759","$493.61","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000220","0000180","122623-000375-000620","04.50","0011759","$367.50","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000222","0000181","122623-000375-000670","04.50","0011759","$367.50","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000223","0000182","122623-000375-000680","00.25","7002906","$654.33","TFLTC LLC"
"000224","0","122623-000375-000690","18.00","0000019","$147.41","STRUCK TO COUNTY"
"000226","0","122623-000375-000790","18.00","0000019","$163.17","STRUCK TO COUNTY"
"000227","0000185","122623-000375-000800","00.25","0011759","$367.50","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000228","0","122623-000375-000810","18.00","0000019","$96.10","STRUCK TO COUNTY"
"000229","0000187","122623-000375-000850","18.00","0011757","$476.71","FAITH PLACE, INC."
"000231","0","122623-000375-000880","18.00","0000019","$97.44","STRUCK TO COUNTY"
"000232","0000189","122623-000375-000890","04.50","0011759","$367.50","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000233","0000190","122623-000375-000900","00.25","0006155","$367.50","TC 13, LLC"
"000234","0000191","122623-000375-000920","00.25","1576468","$859.52","CAP ONE AS COLL ASSN RMCTL2013"
"000235","0000192","122623-000375-000930","18.00","9201186","$96.52","RICHARD P WILLIAMS"
"000236","0000193","122623-000375-000940","18.00","9201186","$95.78","RICHARD P WILLIAMS"
"000237","0000194","122623-000375-000980","00.25","0011759","$534.99","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000238","0000195","122623-000375-001060","16.00","0000148","$119.73","AMERICAN ASSETS INC"
"000239","0000196","122623-000375-001110","00.25","7002906","$619.32","TFLTC LLC"
"000240","0000197","122623-000375-001150","00.25","0006155","$367.50","TC 13, LLC"
"000241","0000198","122623-000375-001160","00.25","0006155","$367.50","TC 13, LLC"
"000242","0000199","142623-000386-000121","00.25","0006155","$508.21","TC 13, LLC"
"000243","0","142623-000386-000122","18.00","0000019","$123.38","STRUCK TO COUNTY"
"000244","0000201","142623-000386-000130","00.25","0006155","$600.72","TC 13, LLC"
"000247","0000202","142623-000386-000240","00.25","1576468","$713.49","CAP ONE AS COLL ASSN RMCTL2013"
"000250","0000203","142623-000386-000280","13.75","0005810","$195.87","COMIAN XI TAX LIEN FUND, LLC"
"000252","0000204","142623-000387-000150","00.25","0003543","$1,146.82","TLGFY LLC"
"000253","0000205","142623-000387-000160","00.25","0006155","$933.11","TC 13, LLC"
"000256","0000206","142623-000387-000290","00.25","0144429","$1,252.19","CAPONE-CLTRLASSIGNEE-ROTH ACQ LLC"
"000257","0000207","142623-000387-000330","00.25","7004174","$528.18","ELEVENTH TALENT LLC"
"000259","0000208","142623-000387-000370","06.25","0006155","$329.70","TC 13, LLC"
"000262","0000209","142623-000388-000110","00.25","0006155","$928.12","TC 13, LLC"
"000263","0000210","142623-000388-000200","00.25","0003543","$1,197.84","TLGFY LLC"
"000264","0000211","142623-000388-000230","00.25","0003543","$1,241.24","TLGFY LLC"
"000265","0000212","142623-000388-000250","00.25","0006155","$719.28","TC 13, LLC"
"000266","0000213","142623-000388-000270","00.25","0006155","$828.85","TC 13, LLC"
"000269","0000214","142623-000390-000090","00.25","0003543","$1,045.87","TLGFY LLC"
"000270","0000215","142623-000390-000100","00.25","0003543","$1,520.50","TLGFY LLC"
"000271","0000216","142623-000391-000020","06.75","0006155","$1,076.87","TC 13, LLC"
"000272","0000217","152623-000395-000020","00.25","1576468","$719.05","CAP ONE AS COLL ASSN RMCTL2013"
"000273","0000218","152623-000395-000080","00.25","0003543","$1,936.20","TLGFY LLC"
"000275","0000219","152623-000395-000300","00.25","0003543","$1,541.37","TLGFY LLC"
"000276","0000220","152623-000396-000510","06.75","0006155","$405.01","TC 13, LLC"
"000277","0000221","152623-000396-000650","18.00","1069559","$331.38","ROBERT D. BEST JR"
"000278","0000222","152623-000396-000700","00.25","0006155","$416.33","TC 13, LLC"
"000279","0000223","152623-000396-000710","00.25","1576468","$937.89","CAP ONE AS COLL ASSN RMCTL2013"
"000281","0000224","152623-000396-000750","02.25","7002906","$1,335.34","TFLTC LLC"
"000284","0000225","152623-000396-000810","06.75","1847915","$599.57","CAPITAL ONE CLTRL ASSIGNEE OF FIG 2222, LLC"
"000285","0000226","152623-000396-000820","00.25","0006155","$464.94","TC 13, LLC"
"000287","0000227","152623-000396-000880","02.25","7002906","$521.95","TFLTC LLC"
"000288","0000228","152623-000396-000950","00.25","0006155","$812.26","TC 13, LLC"
"000290","0000229","152623-000396-000980","01.25","7002906","$1,890.29","TFLTC LLC"
"000291","0000230","152623-000396-000990","06.25","0006155","$344.09","TC 13, LLC"
"000292","0000231","152623-000396-001100","01.25","7002906","$520.92","TFLTC LLC"
"000293","0000232","152623-000396-001141","00.25","0011759","$750.01","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000294","0000233","152623-000396-001190","00.25","0006155","$554.20","TC 13, LLC"
"000295","0000234","152623-000396-001210","00.25","0003543","$1,278.35","TLGFY LLC"
"000299","0000235","152623-000396-001320","06.75","1847915","$257.97","CAPITAL ONE CLTRL ASSIGNEE OF FIG 2222, LLC"
"000300","0000236","152623-000396-001330","00.25","0006155","$422.77","TC 13, LLC"
"000301","0000237","152623-000396-001340","00.25","7005019","$1,982.71","ATCF II FLORIDA-A LLC"
"000302","0000238","152623-000396-001360","00.25","1577054","$1,241.17","USAMERIBANK REF 25 SKIDOO LLC"
"000303","0000239","152623-000396-001370","00.25","0003543","$1,336.01","TLGFY LLC"
"000304","0000240","152623-000396-001400","13.50","1847915","$211.40","CAPITAL ONE CLTRL ASSIGNEE OF FIG 2222, LLC"
"000305","0000241","162623-000000-043010","02.75","0006155","$670.96","TC 13, LLC"
"000306","0","162623-000000-043020","18.00","0000019","$337.05","STRUCK TO COUNTY"
"000307","0000243","162623-000400-001010","00.00","0005556","$22.42","WESTON MILLIGAN"
"000308","0000244","162623-000400-001031","00.00","9201449","$894.05","TERRY L KRAEMER"
"000309","0000245","162623-000400-001061","00.25","0003543","$1,694.85","TLGFY LLC"
"000310","0","162623-000400-001062","18.00","0000019","$50.05","STRUCK TO COUNTY"
"000311","0","162623-000400-001063","18.00","0000019","$54.06","STRUCK TO COUNTY"
"000312","0000248","162623-000400-002130","03.00","1576468","$434.54","CAP ONE AS COLL ASSN RMCTL2013"
"000314","0000249","162623-000400-004032","02.25","7002906","$1,117.87","TFLTC LLC"
"000315","0000250","162623-000400-004062","00.25","0003543","$1,280.95","TLGFY LLC"
"000316","0000251","162623-000400-004071","00.25","0003543","$1,652.59","TLGFY LLC"
"000317","0000252","162623-000400-004072","00.25","0006155","$805.03","TC 13, LLC"
"000318","0000253","172623-000000-022080","00.25","0006155","$1,003.20","TC 13, LLC"
"000319","0000254","172623-000000-022110","00.25","0011799","$1,914.40","GREEN TAX FUNDING 2"
"000321","0","172623-000000-022180","18.00","0000019","$24.98","STRUCK TO COUNTY"
"000322","0000256","172623-000000-024010","00.25","0006155","$367.50","TC 13, LLC"
"000324","0000257","172623-000000-042050","00.25","0006155","$2,003.38","TC 13, LLC"
"000325","0000258","172623-000000-043010","00.00","0005556","$16.30","WESTON MILLIGAN"
"000326","0000259","172623-000000-044010","00.25","0006155","$1,111.90","TC 13, LLC"
"000327","0000260","172623-000000-044040","03.75","0011759","$346.37","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000328","0000261","172623-000000-044060","00.25","0006155","$323.50","TC 13, LLC"
"000330","0000262","182623-000450-000050","00.25","0011759","$694.22","FLORIDA CORAL LIEN INVESTMENTS, LLC"
"000331","0000263","182623-000450-000060","00.25","0006155","$995.49","TC 13, LLC"
"000332","0000264","182623-000450-000320","00.25","0006155","$367.50","TC 13, LLC"
"000333","0000265","182623-000450-000330","00.25","0006155","$437.61","TC 13, LLC"
"000334","0000266","182623-000450-000340","18.00","1577054","$276.72","USAMERIBANK REF 25 SKIDOO LLC"
"000335","0000267","192623-000000-011010","00.25","0006155","$371.68","TC 13, LLC"
"000336","0000268","192623-000000-011050","00.25","0006155","$1,035.74","TC 13, LLC"
"000337","0000269","192623-000000-011070","00.25","0003543","$1,559.82","TLGFY LLC"
"000338","0000270","192623-000000-011090","00.25","0006155","$1,191.55","TC 13, LLC"
"000340","0000271","192623-000000-013010","00.25","0003543","$1,020.76","TLGFY LLC"
"000341","0000272","192623-000000-013050","00.25","0003543","$1,073.84","TLGFY LLC"
"000342","0000273","192623-000000-013060","00.25","0006155","$457.43","TC 13, LLC"
"000344","0000274","192623-000000-013100","00.25","0006155","$1,248.32","TC 13, LLC"
"000346","0000275","192623-000000-013170","00.25","0003543","$1,066.36","TLGFY LLC"
"000347","0000276","192623-000000-013180","00.25","0006155","$1,331.52","TC 13, LLC"
"000348","0000277","192623-000000-031010","00.25","0003543","$2,364.27","TLGFY LLC"
"000349","0000278","192623-000000-031030","18.00","7004117","$331.40","CB CAPITAL INVESTMENTS 311 LP"
"000350","0000279","192623-000000-031070","03.75","1576468","$409.90","CAP ONE AS COLL ASSN RMCTL2013"
"000354","0000280","212623-000000-022010","00.00","0005556","$25.71","WESTON MILLIGAN"
"000355","0","212623-000000-022020","18.00","0000019","$223.65","STRUCK TO COUNTY"
"000356","0000282","212623-000000-041010","00.25","0003543","$1,748.24","TLGFY LLC"
"000361","0000283","222623-000000-021070","00.25","0006155","$904.26","TC 13, LLC"
"000362","0000284","222623-000000-022050","00.25","0006155","$810.38","TC 13, LLC"
"000363","0000285","222623-000000-023010","00.25","1576468","$851.96","CAP ONE AS COLL ASSN RMCTL2013"
"000367","0000286","222623-000000-031030","02.75","0006155","$882.97","TC 13, LLC"
"000368","0000287","222623-000000-043050","00.25","0003383","$2,018.93","US BANK AS CUST FOR CAZ CREEK"
"000371","0","222623-000521-000120","18.00","0000019","$166.32","STRUCK TO COUNTY"
"000372","0000289","232623-000000-043020","00.25","1576468","$823.31","CAP ONE AS COLL ASSN RMCTL2013"
"000373","0000290","232623-000000-043030","00.25","0006155","$661.69","TC 13, LLC"
"000375","0000291","232623-000550-000130","00.25","0006155","$415.88","TC 13, LLC"
"000377","0000292","232623-000550-000230","00.25","0003543","$1,351.16","TLGFY LLC"
"000378","0000293","232623-000550-000480","00.25","0006155","$889.01","TC 13, LLC"
"000379","0","232623-000550-000490","18.00","0000019","$155.86","STRUCK TO COUNTY"
"000380","0000295","232623-000551-000020","00.25","0006155","$367.50","TC 13, LLC"
"000381","0000296","232623-000551-000110","00.25","1576468","$816.29","CAP ONE AS COLL ASSN RMCTL2013"
"000382","0000297","232623-000551-000210","00.25","0003543","$1,943.95","TLGFY LLC"
"000383","0000298","232623-000551-000250","00.25","0006155","$546.49","TC 13, LLC"
"000384","0000299","232623-000551-000270","00.25","0003543","$1,113.52","TLGFY LLC"
"000385","0","232623-000551-000290","18.00","0000019","$87.53","STRUCK TO COUNTY"
"000386","0000301","232623-000551-000400","00.25","0006155","$769.98","TC 13, LLC"
"000387","0000302","252623-000580-000050","00.25","0006155","$1,303.89","TC 13, LLC"
"000388","0000303","252623-000580-000060","00.25","0006155","$680.40","TC 13, LLC"
"000390","0000304","252623-000580-000160","00.25","0006155","$665.47","TC 13, LLC"
"000391","0000305","252623-000580-000330","00.25","0006155","$715.00","TC 13, LLC"
"000392","0000306","252623-000580-000350","00.25","0011783","$1,556.55","ASCOT CAPITAL LLC - 3"
"000393","0000307","252623-000580-000370","00.25","0003543","$1,003.79","TLGFY LLC"
"000396","0000308","252623-000580-000430","00.25","0006155","$685.91","TC 13, LLC"
"000397","0000309","252623-000580-000540","03.00","1576468","$445.72","CAP ONE AS COLL ASSN RMCTL2013"
"000398","0000310","252623-000580-000630","00.25","0006155","$1,514.17","TC 13, LLC"
"000399","0000311","252623-000580-000640","05.75","0006155","$398.78","TC 13, LLC"
"000400","0000312","252623-000580-000670","00.25","0006155","$593.87","TC 13, LLC"
"000401","0000313","252623-000580-000700","00.25","0006155","$382.98","TC 13, LLC"
"000402","0000314","252623-000580-000730","00.25","0003543","$1,524.05","TLGFY LLC"
